animeID, name, genre, type, episodes, studios, source, scored, scoredBy, members
22471,Mirakururun Grand Purin!,"['Kids', 'Music']",Music,1,[],Unknown,5.17,114,252
22473,Pi~hyara Kouta,"['Kids', 'Music']",Music,1,[],Music,5.21,111,217
22477,Hello Kitty no Tomatta Big Ben,"['Fantasy', 'Kids']",OVA,1,[],Unknown,6.2,57,215
22479,Hello Kitty no Mahou no Ringo,"['Fantasy', 'Kids']",OVA,1,[],Unknown,6.46,62,224
22481,Hello Kitty no Kieta Santa-san no Boushi,"['Kids', 'Fantasy']",OVA,1,[],Unknown,6.36,57,221
22483,Hello Kitty no Sanbiki no Kobuta,"['Kids', 'Fantasy']",OVA,1,[],Unknown,6.15,61,221
22485,Hello Kitty no Yuki no Joou,"['Kids', 'Fantasy']",OVA,1,[],Unknown,6.05,75,269
22487,Hello Kitty no Match Uri Shoujo,"['Kids', 'Fantasy']",OVA,1,[],Unknown,6.3,77,281
22489,Hello Kitty no Hansel to Gretel,"['Fantasy', 'Kids']",OVA,1,[],Unknown,6.11,82,252
22491,Hello Kitty no Ou-sama no Mimi wa Roba no Mimi,"['Kids', 'Fantasy']",OVA,1,[],Unknown,6.09,66,234
22493,Pochacco no Jack to Mame no Ki,"['Kids', 'Fantasy']",OVA,1,[],Unknown,6.1,56,208
22495,Hello Kitty no Yume no Oshiro no Ouji-sama,"['Fantasy', 'Kids']",OVA,1,[],Unknown,6.2,50,193
22497,Hello Kitty no Kaguya-hime,"['Kids', 'Fantasy']",OVA,1,[],Unknown,5.92,152,426
22499,Kitty to Mimmy no Happy Birthday,"['Kids', 'Fantasy']",OVA,1,[],Unknown,5.93,42,177
22503,Washimo,"['Sci-Fi', 'Slice of Life', 'Comedy', 'Kids', 'School']",TV,10,['Studio Deen'],Picture book,5.87,51,346
22507,Initial D Final Stage,"['Sports', 'Cars', 'Seinen']",TV,4,['SynergySP'],Manga,8.26,30386,59620
22509,Manga Nihonshi (NHK Han),['Historical'],TV,40,[],Unknown,6.75,56,321
22511,Kobutori,"['Comedy', 'Demons']",Movie,1,[],Other,5.92,79,321
22513,Freely Tomorrow,['Music'],Music,1,[],Unknown,6.72,1228,2102
22523,Sekai no Hikari: Shinran Shounin,['Historical'],OVA,6,[],Unknown,7.07,15,133
22535,Kiseijuu: Sei no Kakuritsu,"['Action', 'Sci-Fi', 'Horror', 'Psychological', 'Drama', 'Seinen']",TV,24,['Madhouse'],Manga,8.47,534724,891322
22537,Yami Shibai 2,"['Dementia', 'Horror', 'Supernatural']",TV,13,['ILCA'],Original,6.55,17854,30650
22541,Oniku Daisuki! Zeushi-kun,['Comedy'],TV,12,['DLE'],Original,5.61,78,279
22547,Blade & Soul,"['Action', 'Adventure', 'Fantasy', 'Martial Arts']",TV,13,['Gonzo'],Game,6.15,43109,100081
22561,Virtual Star 2000,"['Action', 'Music']",OVA,6,[],Unknown,5.45,47,228
22563,Hangyodon no Hadaka no Ou-sama,"['Kids', 'Fantasy']",OVA,1,[],Unknown,6.25,55,188
22565,Bad Badtz-Maru no Ari to Kirigirisu,"['Kids', 'Fantasy']",OVA,1,[],Unknown,5.85,75,237
22567,Osaru no Monkichi no Kin no Ono Gin no Ono,['Kids'],OVA,1,[],Unknown,5.89,50,177
22569,Pom Pom Purin no Usagi to Kame,"['Kids', 'Fantasy']",OVA,1,[],Unknown,5.79,55,202
22571,Ahiru no Pekkle no Ahiru no Drakestail,"['Kids', 'Fantasy']",OVA,1,[],Unknown,5.85,78,276
22573,Kero Kero Keroppi no Aladdin to Mahou no Lamp,"['Kids', 'Fantasy']",OVA,1,[],Unknown,6.12,53,204
22575,Ahiru no Pekkle no Minikui Ahiru no Ko,"['Kids', 'Fantasy']",OVA,1,[],Unknown,5.88,77,259
22577,Pom Pom Purin no Kitakaze to Taiyou,"['Kids', 'Fantasy']",OVA,1,[],Unknown,5.79,47,185
22583,Uchuu Kyoudai: Number Zero,"['Sci-Fi', 'Slice of Life', 'Space', 'Comedy', 'Seinen']",Movie,1,['A-1 Pictures'],Manga,7.67,1014,4746
22585,Nukko.,['Comedy'],TV,24,['Kachidoki Studio'],Original,6.07,15,210
22591,Patalliro Saiyuuki! Special,"['Adventure', 'Comedy', 'Fantasy', 'Shoujo', 'Shounen Ai']",Special,1,[],Unknown,6.08,56,488
22593,Potecco Babies (2011),['Comedy'],ONA,12,['Shin-Ei Animation'],Unknown,5.5,83,218
22595,Kimezou no Kimarimonku Ja Kimaranee.,['Comedy'],ONA,12,['Shin-Ei Animation'],Unknown,5.22,27,138
22597,Kimezou no Kimarimonku Ja Kimaranee. Featuring Sabu-Otoko,['Comedy'],ONA,12,['Shin-Ei Animation'],Unknown,6,16,126
22603,Ahiru no Pekkle no Sindbad no Bouken,"['Adventure', 'Fantasy', 'Kids']",OVA,1,[],Unknown,5.95,94,310
22605,Kero Kero Keroppi no Ganbare! Keroppooz,"['Kids', 'Fantasy', 'Sports']",OVA,1,[],Unknown,6.11,57,210
22607,Ahiru no Pekkle no Suieitaikai wa Oosawagi,"['Fantasy', 'Kids']",OVA,1,[],Unknown,5.91,78,285
22609,Patty & Jimmy no Kimikoso Superstar,"['Kids', 'Sports']",OVA,1,[],Unknown,4.62,47,172
22611,Ahiru no Pekkle no Aladdin to Mahou no Lamp,"['Fantasy', 'Kids']",OVA,1,[],Unknown,6.05,76,291
22613,Kero Kero Keroppi no Yowamushi-ouji no Daibouken,"['Adventure', 'Fantasy', 'Kids']",OVA,1,[],Unknown,6.26,55,195
22615,Kero Kero Keroppi no Kero Kero House no Himitsu,"['Fantasy', 'Kids']",OVA,1,[],Unknown,6.41,49,189
22617,Pochacco no Wakuwaku Birthday,"['Fantasy', 'Kids']",OVA,1,[],Unknown,6.31,35,168
22619,Kero Kero Keroppi no Tomodachitte Ii na,['Kids'],OVA,1,[],Unknown,6.27,37,166
22621,Ahiru no Pekkle no Hihou wo Sagase,"['Adventure', 'Fantasy', 'Kids']",OVA,1,[],Unknown,5.79,57,238
22623,Pochacco no Ninjin Hata wa Oosawagi,"['Fantasy', 'Kids']",OVA,1,[],Unknown,6.58,36,164
22625,Kero Kero Keroppi no Dai Bouken,"['Adventure', 'Fantasy', 'Kids']",OVA,1,[],Unknown,5.72,39,177
22627,Santa-san to Tonakai Kuppi,"['Fantasy', 'Kids']",OVA,1,[],Unknown,6.15,33,167
22631,Peeping Life: Tezuka Pro - Tatsunoko Pro Wonderland,"['Comedy', 'Parody']",OVA,10,[],Unknown,5.66,56,283
22633,Peeping Life: Tezuka Pro - Tatsunoko Pro Wonderland Specials,"['Comedy', 'Parody']",Special,2,[],Unknown,4.57,46,244
22635,Peeping Life: Tezuka Pro - Tatsunoko Pro Wonderland ONA,"['Comedy', 'Parody']",ONA,4,[],Unknown,5.46,54,254
22637,Kero Kero Keroppi no Tomodachi ni Narou yo,"['Kids', 'Fantasy']",OVA,1,[],Unknown,6.27,37,177
22639,Kero Kero Keroppi no Tomodachi wa Mahoutsukai,"['Kids', 'Magic']",OVA,1,[],Unknown,6.21,33,162
22641,Kero Kero Keroppi no Bikkuri! Obakeyashiki,"['Kids', 'Supernatural']",OVA,1,[],Unknown,5.91,35,173
22643,Kero Kero Keroppi no Kyouryuu ga Deta,"['Fantasy', 'Kids']",OVA,1,[],Unknown,6.54,35,154
22645,Kero Kero Keroppi no Sora wo Tobetara,"['Adventure', 'Kids']",OVA,1,[],Unknown,6.27,33,157
22647,Kero Kero Keroppi no Sora Tobu Yume no Fune,"['Fantasy', 'Kids']",OVA,1,[],Unknown,6.46,35,155
22649,Kero Kero Keroppi no Sanjuushi,"['Fantasy', 'Kids']",Movie,1,[],Unknown,6.16,32,167
22651,Kero Kero Keroppi: Hasunoue Town Kiki Ippatsu!,"['Kids', 'Fantasy']",TV,6,[],Unknown,6.63,30,166
22653,Kero Kero Keroppi no Mitsubachi Daisoudou,"['Fantasy', 'Kids']",OVA,1,[],Unknown,6.7,27,149
22657,Shin Seikimatsu: Yatsuto no Souguu,"['Comedy', 'Sci-Fi']",ONA,5,[],Unknown,5.29,48,169
22661,One Piece: Cry Heart,"['Fantasy', 'Shounen']",Special,3,[],Manga,6.74,1893,5403
22663,Seiken Tsukai no World Break,"['Action', 'Fantasy', 'Harem', 'Romance', 'School', 'Supernatural']",TV,12,['Diomedea'],Light novel,7.08,97711,191021
22669,Gohan Kaijuu Pap,"['Action', 'Comedy', 'Kids']",TV,,['DLE'],Original,4.52,23,223
22671,Momoya x Peeping Life: Go en Desu yo! II,"['Slice of Life', 'Comedy']",ONA,5,[],Unknown,5.52,91,340
22673,Kuroko no Basket 2nd Season NG-shuu,"['Comedy', 'Sports']",Special,9,['Production I.G'],Manga,7.86,16755,37829
22675,Peeping Life: Gekijou Original-ban,"['Comedy', 'Slice of Life']",Movie,5,[],Original,5.12,95,309
22677,Appleseed Alpha,"['Action', 'Adventure', 'Police', 'Mecha', 'Military', 'Sci-Fi', 'Seinen']",Movie,1,['Sola Digital Arts'],Manga,7.11,6988,13557
22683,Shiroishi no Yousei Pichi,"['Fantasy', 'Historical', 'Kids']",ONA,3,['Asahi Production'],Original,5.45,60,202
22687,Terra Formars,"['Action', 'Sci-Fi', 'Space', 'Horror', 'Drama', 'Seinen']",TV,13,['LIDENFILMS'],Manga,7.11,79488,157962
22689,Terra Formars: Bugs 2-hen,"['Action', 'Horror', 'Sci-Fi', 'Space']",OVA,2,['LIDENFILMS'],Manga,7.23,16236,29370
22693,Lady Jewelpet,"['Fantasy', 'Magic', 'Romance', 'Shoujo']",TV,52,"['Studio Comet', 'Zexcs']",Original,7.59,1519,6123
22695,Dragon Ball Z: Summer Vacation Special,"['Action', 'Adventure', 'Comedy', 'Super Power', 'Martial Arts', 'Fantasy', 'Shounen']",Special,1,['Toei Animation'],Manga,6.79,3159,8161
22699,Dragon Ball Z: Zenbu Misemasu Toshi Wasure Dragon Ball Z!,"['Action', 'Slice of Life', 'Adventure', 'Fantasy', 'Martial Arts', 'Comedy', 'Super Power', 'Shounen']",Special,1,['Toei Animation'],Manga,6.73,3694,9546
22709,Zettai Zetsumei Dangerous Jiisan (2005),"['Comedy', 'Kids']",TV,19,[],Unknown,6.07,29,189
22711,Wazaguu! vs. Dangerous Jiisan Ja: Houfukuzettou! Anime Quiz,"['Kids', 'Comedy']",OVA,1,[],Unknown,5.71,21,148
22729,Aldnoah.Zero,"['Action', 'Military', 'Sci-Fi', 'Mecha']",TV,12,"['A-1 Pictures', 'TROYCA']",Original,7.52,211651,378529
22733,Dragon Collection,"['Fantasy', 'Shounen']",TV,51,['OLM'],Card game,6.33,990,4090
22735,Oreca Battle,['Game'],TV,51,"['Xebec', 'OLM']",Unknown,6.01,431,2056
22745,Brothers Conflict: Setsubou,"['Harem', 'Romance', 'Shoujo']",Special,1,"[""Brain's Base""]",Novel,6.7,7878,16091
22755,Chikasugi Idol Akae-chan,"['Comedy', 'Game', 'Parody']",TV,12,['DLE'],Game,4.72,32,231
22757,X Maiden,"['Slice of Life', 'Comedy', 'School']",ONA,8,[],Game,5.6,60,611
22759,Toaru Kagaku no Railgun S: Daiji na Koto wa Zenbu Sentou ni Osowatta,['Comedy'],OVA,1,['J.C.Staff'],Manga,6.83,9511,20961
22763,Kara no Kyoukai: Mirai Fukuin - Extra Chorus,"['Drama', 'Mystery', 'Seinen', 'Supernatural']",Special,1,['ufotable'],Manga,7.52,14355,27598
22777,Dragon Ball Kai (2014),"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Martial Arts', 'Shounen', 'Super Power']",TV,61,['Toei Animation'],Manga,7.84,49639,95384
22785,Sono Hanabira ni Kuchizuke wo: Risa x Miya Gekijou,"['Comedy', 'Romance', 'School', 'Shoujo Ai', 'Slice of Life']",ONA,10,['ChuChu'],Visual novel,6.39,720,4759
22789,Barakamon,"['Comedy', 'Slice of Life']",TV,12,['Kinema Citrus'],Web manga,8.44,216412,410214
22791,Sora Iro Hana Iro,"['Drama', 'Slice of Life']",Movie,1,[],Unknown,5.44,25,139
22817,Kindaichi Shounen no Jikenbo Returns,"['Mystery', 'Shounen']",TV,25,['Toei Animation'],Manga,7.56,4435,12503
22819,Aikatsu! Movie,"['Slice of Life', 'Music', 'School', 'Shoujo']",Movie,1,['Sunrise'],Unknown,7.44,2268,5068
22821,Himitsukessha Taka no Tsume EX,"['Comedy', 'Parody', 'Super Power']",TV,38,['DLE'],Unknown,5.77,44,288
22827,Magical★Taruruuto-kun Movie,"['Adventure', 'Comedy', 'Ecchi', 'Fantasy', 'Magic', 'School']",Movie,1,['Toei Animation'],Unknown,6.23,31,230
22831,Abarenbou Rikishi!! Matsutarou,"['Sports', 'Seinen']",TV,23,['Toei Animation'],Manga,6.14,2668,7331
22835,Himegoto,"['Slice of Life', 'Comedy', 'Ecchi', 'School']",TV,13,['Asahi Production'],4-koma manga,6.02,36037,78077
22839,Cross Road,"['Slice of Life', 'School']",Special,1,['CoMix Wave Films'],Original,7.46,23071,44829
22841,Okashina Hotel,['Dementia'],Special,1,[],Unknown,5.2,413,758
22845,Suzu 3 Tarou,"['Comedy', 'Kids']",ONA,24,[],Unknown,6.69,16,118
22847,Kara no Kyoukai: Mirai Fukuin - Manner Movie,['Drama'],Movie,1,['ufotable'],Unknown,6.11,2614,6781
22849,Nyamen,['Comedy'],TV,12,[],Unknown,5.97,67,805
22851,Apo Apo World: Giant Baba 90-bun 1-hon Shoubu,"['Sports', 'Comedy']",Movie,1,[],Unknown,5.5,22,171
22859,Takanashi Rikka Kai: Chuunibyou demo Koi ga Shitai! Movie Lite,['Comedy'],Special,1,['Kyoto Animation'],Light novel,7.24,10391,22409
22865,Rokujouma no Shinryakusha!? (TV),"['Harem', 'Comedy', 'Supernatural', 'School']",TV,12,['Silver Link.'],Light novel,7.26,60563,128346
22877,Seireitsukai no Blade Dance,"['Action', 'Harem', 'Comedy', 'Supernatural', 'Romance', 'Ecchi', 'Fantasy', 'School']",TV,12,['TNK'],Light novel,7,117913,231837
22887,Hyokkori Hyoutan Shima,"['Adventure', 'Kids']",Movie,1,['Toei Animation'],Unknown,6.43,21,148
22893,Mon Cheri CoCo,"['Romance', 'Shoujo']",TV,13,[],Manga,6.67,30,410
22943,Mugen Senshi Valis,"['Action', 'Adventure', 'Fantasy']",Special,1,['Sunrise'],Game,5.63,215,490
22953,Hana no Zundamaru: Junk,"['Martial Arts', 'Comedy', 'Parody']",ONA,3,[],Manga,5.26,66,198
22955,Francesca,"['Fantasy', 'Comedy']",TV,24,['Telecom Animation Film'],Original,5.52,1116,8087
22959,Angel ga Tonda Hi,"['Slice of Life', 'Comedy']",Movie,1,[],Unknown,6.13,24,183
22961,Date A Live II: Kurumi Star Festival,"['Slice of Life', 'Romance']",OVA,1,['Production IMS'],Light novel,7.99,58136,98532
22973,Sangokushi,"['Action', 'Historical']",Special,1,[],Unknown,6.72,29,200
22975,Kaibutsu-kun: Demon no Ken,"['Comedy', 'Horror', 'Kids', 'Shounen']",Movie,1,['Shin-Ei Animation'],Unknown,5.94,47,223
22977,Kaibutsu-kun: Kaibutsu Land e no Shoutai,"['Comedy', 'Horror', 'Kids', 'Shounen']",Movie,1,['Shin-Ei Animation'],Unknown,5.8,46,197
22979,Magical★Taruruuto-kun: Sukisuki Takoyaki!,"['Adventure', 'Comedy', 'Ecchi', 'Fantasy', 'Magic', 'School']",Movie,1,['Toei Animation'],Unknown,6.72,29,225
22981,Magical★Taruruuto-kun: Moeru! Yuujou no Mahou Taisen,"['Adventure', 'Comedy', 'Ecchi', 'Fantasy', 'Magic', 'School']",Movie,1,['Toei Animation'],Unknown,6.43,30,229
22983,Hipira-kun ONA,"['Comedy', 'Fantasy', 'Kids', 'Supernatural', 'Vampire']",ONA,2,['Sunrise'],Unknown,5.72,301,613
22985,Hipira-kun Special,"['Comedy', 'Fantasy', 'Kids', 'Supernatural', 'Vampire']",Special,1,['Sunrise'],Unknown,5.73,145,432
22991,Obake no Q-Tarou: Susume! 1/100 Daisakusen,"['Comedy', 'Kids', 'School', 'Slice of Life', 'Supernatural']",Movie,1,['Shin-Ei Animation'],Unknown,6.83,24,152
22993,Obake no Q-Tarou: Tobidase! Bake Bake Daisakusen,"['Comedy', 'Kids', 'School', 'Slice of Life']",Movie,1,['Shin-Ei Animation'],Unknown,6.04,24,150
22995,Shisei Sasshin,['Slice of Life'],Movie,1,[],Original,6.88,16,131
22997,Shin Skyers 5,"['Action', 'Sci-Fi']",TV,25,[],Unknown,6.36,22,214
22999,Nippon Tanjou,['Historical'],TV,5,['Mushi Production'],Unknown,5.74,23,186
23001,Manga Jinbutsushi,['Historical'],TV,365,[],Unknown,6.21,42,202
23003,Tanoshii Bunmeishi: Tetsu Monogatari,"['Historical', 'Slice of Life']",Movie,1,['Toei Animation'],Original,5.18,22,200
23005,Mogura no Motoro,['Slice of Life'],Movie,1,['Toei Animation'],Unknown,6.9,21,193
23007,Ookami Shounen Ken (Movie),"['Adventure', 'Kids']",Movie,1,['Toei Animation'],Unknown,5.63,27,187
23009,Ookami Shounen Ken: Arabia no Kaijin - Ma no Iwa no Kettou,"['Adventure', 'Kids']",Movie,1,['Toei Animation'],Unknown,5.68,28,195
23011,Otoko Doahou! Koushien,"['Action', 'Sports']",TV,156,[],Unknown,6.24,34,255
23013,Norakuro,['Comedy'],TV,26,['Eiken'],Manga,5.57,35,254
23015,Hazedon,"['Kids', 'Adventure', 'Comedy']",TV,26,['Sunrise'],Unknown,5.8,20,157
23023,Peaceful Times (F02) Petit Film,['Music'],Music,1,['Khara'],Unknown,4.9,1334,3007
23029,Popful Mail,"['Comedy', 'Fantasy', 'Music']",Music,1,['Studio Fantasia'],Game,5.93,168,309
23031,Ashita no Kibou: Kanashimi yo Arigatou - Takae Tsuneo Monogatari,"['Drama', 'Slice of Life']",Movie,1,[],Unknown,6.31,26,275
23037,Bakumatsu Rock,"['Action', 'Music', 'Comedy', 'Historical', 'Shoujo']",TV,12,['Studio Deen'],Game,6.11,7751,23775
23043,Re Boot,"['Drama', 'Music', 'School', 'Slice of Life']",Music,1,[],Unknown,7.1,1531,2736
23051,Ga no Iru Tokoro,['Dementia'],Movie,1,[],Original,4.36,335,648
23053,Nisou no Kuzu,['Psychological'],Movie,1,[],Original,4.97,220,539
23055,Kangaeru Renshuu,['Dementia'],Movie,1,[],Original,4.18,194,398
23057,Yukidoke,"['Dementia', 'Horror']",Movie,1,[],Original,4.03,1262,2285
23059,Shinsatsushitsu,"['Dementia', 'Horror']",Movie,1,[],Original,4.39,557,1114
23061,Heya/Keitai,"['Fantasy', 'Music']",Movie,1,[],Original,5.68,241,587
23063,Usagi ga Kowai,"['Game', 'Dementia', 'Horror']",Movie,1,[],Original,4.65,536,1128
23065,Kaidan,['Supernatural'],Movie,1,[],Original,4.97,215,525
23067,Tenkai Knights,"['Action', 'Adventure', 'Comedy', 'Kids', 'Mecha', 'Sci-Fi', 'Shounen', 'Super Power']",TV,52,['Bones'],Original,6.6,713,2340
23079,Glasslip,"['Romance', 'Slice of Life', 'Supernatural']",TV,13,['P.A. Works'],Original,5.52,60803,129751
23083,Happiness Charge PreCure! Movie: Ningyou no Kuni no Ballerina,"['Kids', 'Fantasy', 'Magic', 'Shoujo']",Movie,1,['Toei Animation'],Original,7.14,912,2324
23085,Kikansha Sensei,"['Comedy', 'School', 'Slice of Life']",Movie,1,[],Novel,5.92,25,177
23089,Ponsuke no Haru,"['Comedy', 'Kids']",Movie,1,[],Original,5.39,168,336
23097,Kousagi Monogatari,"['Comedy', 'Kids']",Movie,1,[],Original,6.23,22,166
23099,Puchitto Gargantia Special,"['Comedy', 'Mecha', 'Sci-Fi']",Special,1,['Production I.G'],Unknown,6.07,1198,2520
23107,GO-GO Tamagotchi!,"['Comedy', 'Fantasy', 'Kids']",TV,50,['OLM'],Unknown,6.39,61,399
23115,Hamatora The Animation: Saishuukai Chokuzen! Mao ga Okuru,"['Mystery', 'Comedy', 'Super Power']",Special,1,['NAZ'],Unknown,6.86,1565,6408
23121,Jinsei,"['Comedy', 'School', 'Slice of Life']",TV,13,['feel.'],Light novel,6.53,18928,54213
23125,Histoire d'Etty,"['Kids', 'Slice of Life']",Movie,1,[],Unknown,6.63,16,133
23129,Mahou no Princess Minky Momo: Hitomi no Seiza - Minky Momo Song Special,"['Magic', 'Music', 'Shoujo']",Music,1,[],Unknown,5.85,101,344
23133,M3: Sono Kuroki Hagane,"['Action', 'Sci-Fi', 'Mystery', 'Psychological', 'Drama', 'Mecha']",TV,24,"['Satelight', 'C2C']",Original,6.66,14464,48683
23135,PriPara,"['Music', 'Slice of Life', 'School', 'Shoujo']",TV,140,"['Tatsunoko Production', 'Dongwoo A&E']",Game,7.59,2251,13686
23137,Girls & Panzer Heartful Tank Disc Picture Drama,"['Military', 'School']",Special,4,['Actas'],Original,6.66,847,3999
23149,47 Todoufuken R,"['Comedy', 'Kids']",TV,12,[],Unknown,6.04,53,285
23151,Shounen Hollywood: Holly Stage for 49,"['Music', 'Slice of Life', 'Shoujo']",TV,13,['Zexcs'],Novel,6.14,3276,13032
23153,Hayate no Gotoku! OVA,"['Romance', 'Comedy', 'Harem', 'Parody', 'Shounen']",OVA,3,['Manglobe'],Manga,7.22,3692,9514
23157,Kaze no Invitation,"['Magic', 'Music']",Music,1,['Studio Pierrot'],Original,5.41,201,402
23177,Piano (TV) Specials,"['Music', 'Slice of Life', 'Drama', 'Romance', 'Shoujo']",Special,4,['OLM'],Unknown,5.51,119,450
23179,Kyoukai no Rinne,"['Comedy', 'Supernatural']",Special,1,[],Unknown,6.27,1355,4465
23181,Otogi Banashi: Bunbuku Chagama,['Kids'],Movie,1,[],Other,6.17,24,193
23183,Itazura Post,['Comedy'],Movie,1,[],Original,6.37,27,232
23185,Chamebou Kuukijuu no Maki,['Comedy'],Movie,1,[],Original,6.5,26,213
23187,Chamebou Shin Gachou: Nomi Fuufu Shikaeshi no Maki,['Comedy'],Movie,1,[],Original,5.85,27,224
23189,Dekobou Shingachou: Meian no Shippai,['Comedy'],Movie,1,[],Original,6.32,96,399
23191,Chokin no Susume,['Comedy'],Movie,1,[],Original,6.57,28,229
23199,Durarara!!x2 Shou,"['Action', 'Mystery', 'Supernatural']",TV,12,['Shuka'],Light novel,8.08,163707,318502
23201,Sengoku Basara: Judge End,"['Action', 'Super Power', 'Martial Arts', 'Samurai', 'Historical']",TV,12,['Telecom Animation Film'],Game,6.92,7889,21066
23209,Sora no Method,"['Slice of Life', 'Drama', 'Fantasy', 'School']",TV,13,['Studio 3Hz'],Original,6.82,24146,74556
23213,Kantoku Fuyuki Todoki,"['Comedy', 'Josei', 'Slice of Life']",TV,13,['DLE'],Manga,5.95,2015,5567
23225,Yuru Yuri Nachuyachumi!,"['Comedy', 'Shoujo Ai', 'Slice of Life']",OVA,1,['TYO Animations'],Manga,7.93,27526,51338
23227,Mikakunin de Shinkoukei: Kamoniku tte Midori-ppoi Aji ga Suru no ne.,"['Slice of Life', 'Comedy', 'Romance', 'Seinen']",OVA,1,['Doga Kobo'],4-koma manga,7.18,18916,34455
23229,Meshimase Lodoss-tou Senki: Sorette Oishii no?,['Comedy'],TV,13,"['Studio Deen', 'Studio Hibari']",Unknown,5.68,230,1839
23233,Shinmai Maou no Testament,"['Action', 'Ecchi', 'Fantasy', 'Romance', 'Harem', 'Demons']",TV,12,['Production IMS'],Light novel,6.98,189891,361056
23237,Chuunibyou demo Koi ga Shitai! Ren Specials,['Comedy'],Special,7,['Kyoto Animation'],Light novel,7.16,17606,38148
23245,Go Go Toraemon,"['Comedy', 'Sports']",OVA,1,['Studio Pierrot'],Manga,6.14,28,157
23249,Uchuu Senkan Yamato 2199: Hoshimeguru Hakobune,"['Action', 'Military', 'Sci-Fi', 'Space', 'Drama']",Movie,1,['Xebec'],Original,7.8,3697,9578
23251,Gugure! Kokkuri-san,"['Comedy', 'Shounen', 'Supernatural']",TV,12,['TMS Entertainment'],4-koma manga,7.63,57822,132837
23259,Gundam: G no Reconguista,"['Action', 'Mecha', 'Sci-Fi', 'Space']",TV,26,['Sunrise'],Original,5.78,7661,22464
23265,Genroku Koi Moyou: Sankichi to Osayo,"['Adventure', 'Romance']",Movie,1,[],Original,5.22,165,394
23267,Osaru no Tairyou,['Slice of Life'],Movie,1,[],Original,5.18,115,313
23269,Hello!! Kiniro Mosaic,"['Slice of Life', 'Comedy', 'School', 'Seinen']",TV,12,['Studio Gokumi'],4-koma manga,7.58,26492,56651
23273,Shigatsu wa Kimi no Uso,"['Drama', 'Music', 'Romance', 'School', 'Shounen']",TV,22,['A-1 Pictures'],Manga,8.83,570645,988051
23275,Tsubu★Doll,['Music'],OVA,5,[],Original,,0,1763
23277,Saenai Heroine no Sodatekata,"['Harem', 'Comedy', 'Romance', 'Ecchi', 'School']",TV,12,['A-1 Pictures'],Light novel,7.61,160776,338136
23279,Gyakusatsu Kikan,"['Military', 'Sci-Fi', 'Psychological']",Movie,1,"['Manglobe', 'Geno Studio']",Novel,7.24,6979,32274
23281,Psycho-Pass 2,"['Action', 'Sci-Fi', 'Police', 'Psychological']",TV,11,['Tatsunoko Production'],Original,7.49,215160,405516
23283,Zankyou no Terror,"['Mystery', 'Psychological', 'Thriller']",TV,11,['MAPPA'],Original,8.17,349464,639533
23285,Paulette no Isu,"['Slice of Life', 'Comedy', 'Kids']",ONA,1,['Studio Colorido'],Original,7.08,4369,6867
23289,Gekkan Shoujo Nozaki-kun,"['Comedy', 'Romance', 'School']",TV,12,['Doga Kobo'],4-koma manga,8.08,278378,517338
23293,Lupin the IIIrd: Jigen Daisuke no Bohyou,"['Action', 'Adventure', 'Drama', 'Seinen']",Movie,1,['TMS Entertainment'],Manga,7.87,6951,15383
23299,Pokemon Best Wishes! Season 2: Decolora Adventure - Iris vs. Ibuki! Dragon Master e no Michi!!,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Kids']",Special,1,[],Unknown,6.64,2107,4757
23301,Pokemon XY: Mega Evolution,"['Action', 'Adventure', 'Comedy', 'Kids', 'Fantasy']",Special,4,['OLM'],Game,7.54,10171,18342
23303,Hiroshima e no Tabi,"['Drama', 'Historical', 'Slice of Life']",OVA,1,['Toei Animation'],Unknown,6.06,76,267
23309,Rail Wars!,"['Action', 'Harem', 'Police', 'Ecchi']",TV,12,['Passione'],Light novel,6.45,59683,134689
